,age,education_num,hours_per_week,capital_gain,sex,REL_NotInFam,REL_OtherRelat,REL_OwnChild,REL_Unmarr,REL_Spouse,result_01
2926,44,9,40,0,1,0,0,0,0,1,0
2927,25,13,55,0,1,0,0,1,0,0,0
2928,26,10,40,0,1,0,0,0,0,1,0
2929,64,12,40,0,0,1,0,0,0,0,1
2930,41,7,40,0,0,0,0,0,1,0,0
2931,43,10,40,0,1,0,0,0,0,1,0
2932,45,9,48,10520,1,0,0,1,0,0,1
2933,48,13,44,0,1,0,0,0,0,1,1
2934,60,9,40,0,1,0,0,0,0,1,0
2935,45,10,50,0,1,1,0,0,0,0,0
2936,51,6,40,0,1,0,0,0,0,1,1
2937,37,9,40,0,0,0,0,0,1,0,0
2938,22,10,30,0,1,0,0,1,0,0,0
2939,44,9,65,0,1,0,0,0,0,1,1
2940,27,9,50,0,1,0,0,0,0,1,0
2941,47,9,40,0,1,0,0,0,0,1,0
2942,32,14,40,0,1,0,0,0,0,1,1
2943,40,13,50,0,1,0,0,0,0,1,1
2944,41,9,40,0,1,0,0,0,0,1,0
2945,26,13,40,0,0,1,0,0,0,0,0
2946,47,10,40,0,1,0,0,0,0,1,0
2947,55,9,45,0,1,0,0,0,0,1,0
2948,38,9,40,0,1,0,0,0,0,1,0
2949,24,13,15,0,1,1,0,0,0,0,0
2950,64,16,25,0,1,0,0,0,0,1,1
2951,56,13,40,0,1,0,0,0,0,1,1
2952,41,9,49,0,1,0,0,0,0,1,1
2953,33,9,45,7298,1,0,0,0,0,1,1
2954,33,15,42,0,1,0,0,1,0,0,1
2955,21,10,40,0,1,0,0,0,0,1,0
2956,59,9,40,0,1,1,0,0,0,0,0
2957,58,11,40,0,1,0,0,0,0,1,1
2958,43,14,40,0,1,0,0,0,1,0,0
2959,21,9,40,0,1,0,0,1,0,0,0
2960,45,9,40,0,1,1,0,0,0,0,0
2961,53,9,50,0,0,0,0,0,0,1,1
2962,41,15,50,0,1,0,0,0,0,1,1
2963,27,6,40,0,0,0,0,0,0,1,0
2964,53,10,50,0,1,0,0,0,0,1,1
2965,38,14,35,0,1,0,0,0,0,1,1
2966,31,13,70,0,1,0,0,0,0,1,1
2967,41,9,35,0,1,0,0,0,0,1,0
2968,22,10,40,0,0,0,0,1,0,0,0
2969,43,14,60,0,1,0,0,0,0,1,0
2970,41,10,40,0,1,1,0,0,0,0,0
2971,27,10,35,0,0,0,0,0,0,1,0
2972,41,10,40,0,1,0,0,0,0,1,0
2973,36,15,45,99999,1,1,0,0,0,0,1
2974,49,13,40,0,0,0,0,0,0,1,1
2975,20,9,45,0,1,0,0,1,0,0,0
2976,58,9,45,0,0,0,0,0,1,0,0
2977,35,8,40,0,0,1,0,0,0,0,0
2978,30,9,40,0,1,0,0,0,0,1,1
2979,21,9,40,0,1,0,0,1,0,0,0
2980,29,12,45,0,1,0,0,0,1,0,0
2981,40,9,40,0,0,1,0,0,0,0,0
2982,54,13,40,0,0,0,0,0,1,0,1
2983,35,13,60,0,1,0,0,0,0,1,1
2984,35,13,50,0,1,0,0,0,0,1,0
2985,40,13,40,0,0,1,0,0,0,0,0
2986,59,9,40,0,0,0,0,0,1,0,0
2987,43,10,50,0,1,0,0,0,0,1,0
2988,39,6,60,0,1,0,0,0,0,1,1
2989,51,4,30,0,0,1,0,0,0,0,0
2990,71,10,60,2964,0,1,0,0,0,0,0
2991,33,8,40,0,0,0,0,0,1,0,0
2992,28,9,35,0,1,0,0,1,0,0,0
2993,30,9,40,0,1,0,0,0,1,0,0
2994,20,3,40,0,1,0,1,0,0,0,0
2995,51,9,50,0,1,0,0,0,0,1,0
2996,39,9,40,0,0,0,0,0,0,1,1
2997,62,10,40,0,1,0,0,0,0,1,1
2998,37,9,60,0,1,0,0,1,0,0,0
2999,28,5,50,0,1,1,0,0,0,0,0
3000,23,9,48,0,1,0,0,1,0,0,0
3001,39,13,30,0,0,0,0,0,0,1,0
3002,50,13,65,0,1,0,0,0,1,0,1
3003,31,4,40,0,1,0,0,0,1,0,0
3004,45,13,50,0,1,0,0,0,0,1,1
3005,47,6,40,0,1,1,0,0,0,0,0
3006,59,9,18,0,0,1,0,0,0,0,0
3007,32,12,40,0,1,0,0,0,0,1,0
3008,49,13,55,0,1,0,0,0,0,1,1
3009,74,9,17,0,1,1,0,0,0,0,0
3010,22,10,35,0,1,0,0,1,0,0,0
3011,32,10,55,0,1,0,0,0,0,1,0
3012,34,13,50,0,1,0,0,0,0,1,1
3013,59,13,60,0,1,0,0,0,0,1,1
3014,36,13,50,0,1,0,0,0,0,1,1
3015,59,7,40,0,0,0,0,0,1,0,0
3016,47,13,70,0,1,1,0,0,0,0,1
3017,53,9,45,0,1,0,0,0,0,1,0
3018,25,10,35,0,1,0,0,0,1,0,0
3019,44,13,65,0,1,1,0,0,0,0,0
3020,57,15,35,15024,0,0,0,0,0,1,1
3021,42,13,80,0,1,0,0,0,0,1,1
3022,58,6,40,0,1,0,0,0,0,1,0
3023,39,13,40,3464,1,0,0,0,0,1,0
3024,45,4,48,0,1,1,0,0,0,0,0
3025,47,13,35,0,0,0,0,0,0,1,1
3026,56,2,25,0,1,1,0,0,0,0,0
3027,52,9,40,0,0,1,0,0,0,0,0
3028,34,9,35,0,0,0,0,0,1,0,0
3029,36,4,35,0,1,0,0,0,0,1,0
3030,41,9,40,0,1,1,0,0,0,0,0
3031,30,10,40,0,1,0,0,1,0,0,0
3032,44,13,40,0,1,0,0,0,0,1,0
3033,34,10,40,0,0,0,0,0,1,0,0
3034,41,10,40,0,1,1,0,0,0,0,0
3035,29,9,40,0,1,1,0,0,0,0,0
3036,25,5,48,0,1,0,1,0,0,0,0
3037,42,13,40,0,1,0,0,0,1,0,0
3038,48,10,40,3103,1,0,0,0,0,1,1
3039,26,11,55,0,1,1,0,0,0,0,0
3040,64,9,40,20051,0,0,0,0,0,1,1
3041,46,13,45,0,1,0,0,0,0,1,0
3042,38,13,50,0,1,0,0,0,0,1,1
3043,49,7,40,0,1,0,0,0,0,1,0
3044,23,10,20,0,0,0,0,1,0,0,0
3045,46,13,40,0,0,1,0,0,0,0,1
3046,30,9,55,0,1,0,0,0,1,0,0
3047,49,9,40,0,1,0,0,0,0,1,1
3048,44,13,50,0,1,0,0,0,0,1,1
3049,31,9,50,0,1,0,0,1,0,0,0
3050,19,9,50,0,1,0,0,1,0,0,0
3051,45,12,38,5455,0,0,0,0,1,0,0
3052,34,13,40,0,1,0,0,0,0,1,1
3053,26,9,40,0,1,1,0,0,0,0,0
3054,38,9,40,0,1,0,0,0,0,1,1
3055,31,10,43,0,0,1,0,0,0,0,0
3056,36,12,50,0,1,1,0,0,0,0,0
3057,31,13,60,0,1,0,0,0,0,1,1
3058,30,13,40,0,1,0,0,0,0,1,0
3059,37,9,40,0,1,0,0,0,0,1,1
3060,30,13,50,0,1,1,0,0,0,0,1
3061,73,6,10,0,0,1,0,0,0,0,0
3062,38,14,40,0,1,0,0,0,0,1,1
3063,30,6,50,0,1,1,0,0,0,0,0
3064,33,9,50,0,1,0,0,0,0,1,1
3065,52,13,40,7688,1,0,0,0,0,1,1
3066,58,10,46,0,0,0,0,0,1,0,0
3067,34,14,50,0,0,1,0,0,0,0,0
3068,35,9,40,0,1,0,0,0,0,1,0
3069,59,9,40,0,1,0,0,0,0,1,1
3070,45,13,40,0,0,0,0,0,1,0,0
3071,27,10,48,0,1,1,0,0,0,0,0
3072,31,16,50,0,1,1,0,0,0,0,1
3073,45,10,50,0,1,0,1,0,0,0,0
3074,40,9,25,0,0,0,1,0,0,0,0
3075,27,15,40,0,1,0,0,0,0,1,0
3076,19,9,20,0,1,0,0,1,0,0,0
3077,29,3,25,0,1,1,0,0,0,0,0
3078,34,10,72,0,1,0,0,0,0,1,0
3079,32,12,40,0,1,0,0,0,0,1,0
3080,49,7,40,0,1,0,0,0,0,1,0
3081,33,7,40,0,0,0,0,0,1,0,1
3082,62,13,50,0,1,0,0,0,0,1,1
3083,39,9,40,0,1,0,0,0,0,1,0
3084,43,9,40,0,0,0,0,0,1,0,0
3085,22,10,60,0,0,1,0,0,0,0,0
3086,24,9,45,0,1,0,0,0,0,1,0
3087,25,10,40,0,0,0,0,0,1,0,0
3088,19,10,28,0,0,1,0,0,0,0,0
3089,31,12,41,0,0,0,0,0,1,0,0
3090,53,7,40,0,0,0,1,0,0,0,0
3091,61,9,3,0,1,0,0,0,0,1,0
3092,47,13,40,0,1,0,0,0,0,1,0
3093,37,9,45,0,0,0,0,0,1,0,0
3094,50,13,30,0,1,1,0,0,0,0,0
3095,27,10,44,0,1,1,0,0,0,0,0
3096,58,9,40,0,0,1,0,0,0,0,0
3097,43,9,40,0,1,0,0,0,0,1,0
3098,39,12,40,0,1,0,0,0,0,1,0
3099,36,10,35,0,0,1,0,0,0,0,0
3100,56,13,50,0,1,0,0,0,0,1,0
3101,26,9,55,0,1,0,0,0,0,1,0
3102,23,13,38,0,0,0,0,1,0,0,0
3103,47,7,40,0,1,1,0,0,0,0,0
3104,68,8,30,0,0,1,0,0,0,0,0
3105,47,10,40,0,1,1,0,0,0,0,0
3106,45,10,40,7688,1,0,0,0,0,1,1
3107,26,10,60,0,1,0,0,0,0,1,0
3108,20,9,40,0,1,0,0,1,0,0,0
3109,46,10,40,0,0,0,0,1,0,0,0
3110,37,12,50,0,1,0,0,0,0,1,1
3111,37,10,45,0,1,0,0,0,0,1,0
3112,43,10,42,0,1,0,0,0,0,1,0
3113,59,14,40,0,0,1,0,0,0,0,0
3114,39,9,40,0,0,0,0,0,1,0,0
3115,32,10,54,0,0,1,0,0,0,0,0
3116,63,10,16,0,1,0,0,0,0,1,0
3117,45,13,60,0,1,0,0,0,0,1,1
3118,59,13,40,0,0,0,0,0,1,0,0
3119,26,9,40,0,1,0,1,0,0,0,0
3120,34,9,40,0,0,0,0,0,1,0,0
3121,41,9,40,0,1,0,0,0,0,1,1
3122,26,9,40,0,1,0,0,1,0,0,0
3123,53,9,40,0,0,1,0,0,0,0,0
3124,33,9,35,0,0,0,0,0,0,1,1
3125,46,13,50,0,1,0,0,0,0,1,1
3126,31,9,40,0,0,0,0,0,1,0,0
3127,24,9,40,0,1,1,0,0,0,0,0
3128,57,9,62,0,0,0,0,0,1,0,0
3129,40,9,47,0,0,0,0,0,1,0,0
3130,41,11,84,0,1,0,0,0,0,1,0
3131,20,10,26,0,1,0,0,1,0,0,0
3132,45,7,40,0,0,1,0,0,0,0,0
3133,27,11,40,0,0,0,0,0,1,0,0
3134,36,3,40,0,1,0,1,0,0,0,0
3135,30,9,40,0,1,0,0,0,0,1,0
3136,36,13,40,0,0,0,0,0,0,1,1
3137,25,9,40,0,1,1,0,0,0,0,0
3138,31,9,40,0,0,0,0,0,0,1,0
3139,49,9,45,7688,1,0,0,0,0,1,1
3140,26,7,20,0,1,0,0,0,1,0,0
3141,25,13,40,0,1,1,0,0,0,0,0
3142,29,11,40,0,0,0,0,1,0,0,0
3143,24,10,52,3325,0,0,0,1,0,0,0
3144,41,9,40,0,1,0,0,0,0,1,1
3145,35,14,40,0,1,1,0,0,0,0,1
3146,57,13,40,0,0,0,0,0,0,1,1
3147,21,7,40,0,0,0,1,0,0,0,0
3148,29,6,32,0,0,0,0,1,0,0,0
3149,36,10,40,0,1,0,0,0,0,1,0
3150,20,10,25,0,0,0,0,1,0,0,0
3151,51,13,40,0,1,0,0,0,0,1,1
3152,39,7,40,0,1,0,0,0,0,1,0
3153,36,13,50,5013,1,0,0,0,0,1,0
3154,40,15,70,99999,1,0,0,0,0,1,1
3155,61,9,50,0,1,0,0,0,0,1,0
3156,38,15,60,0,1,0,0,0,0,1,0
3157,21,9,35,0,0,0,0,1,0,0,0
3158,40,9,40,0,0,0,0,0,1,0,0
3159,46,6,45,0,1,0,0,0,0,1,0
3160,21,10,54,0,1,0,0,0,0,1,0
3161,35,6,50,0,1,0,0,0,0,1,0
3162,39,13,40,0,1,0,0,0,0,1,0
3163,38,9,60,0,1,0,0,0,0,1,0
3164,30,9,40,0,0,0,0,0,1,0,0
3165,28,5,40,0,1,0,0,0,1,0,0
3166,32,13,40,0,1,0,0,0,0,1,1
3167,46,11,40,0,1,0,0,0,0,1,1
3168,40,11,40,0,1,0,0,0,0,1,0
3169,47,9,40,15024,0,0,0,0,0,1,1
3170,44,6,40,0,1,0,0,0,0,1,0
3171,38,9,40,3464,1,0,0,0,0,1,0
3172,46,13,40,0,1,0,0,0,0,1,1
3173,51,16,60,15024,1,0,0,0,0,1,1
3174,45,16,40,15020,1,0,0,0,1,0,1
3175,20,10,20,0,0,0,0,1,0,0,0
3176,44,13,45,0,1,0,0,0,0,1,0
3177,33,11,45,0,1,0,0,0,0,1,0
3178,18,9,30,0,0,0,0,1,0,0,0
3179,61,15,40,0,1,1,0,0,0,0,1
3180,50,13,40,0,0,1,0,0,0,0,0
3181,47,9,40,0,1,0,0,1,0,0,0
3182,34,13,50,0,1,0,0,0,0,1,1
3183,53,9,60,0,1,0,0,0,0,1,0
3184,39,10,40,0,1,0,0,0,0,1,0
3185,58,9,40,0,1,0,0,0,0,1,1
3186,26,7,50,0,1,1,0,0,0,0,0
3187,41,3,40,0,1,0,0,0,0,1,0
3188,47,10,40,0,1,0,0,0,0,1,0
3189,31,11,40,0,1,0,0,0,0,1,0
3190,52,10,40,0,1,0,0,0,0,1,1
3191,29,12,50,0,1,0,0,0,0,1,1
3192,43,5,50,0,0,0,0,0,1,0,0
3193,42,14,40,0,1,0,0,0,0,1,1
3194,35,10,30,0,0,1,0,0,0,0,0
3195,41,9,40,2885,1,0,0,0,0,1,0
3196,34,13,60,7298,1,0,0,0,0,1,1
3197,52,10,40,0,1,0,0,0,0,1,0
3198,61,10,40,0,1,0,0,0,0,1,0
3199,39,9,40,0,1,0,0,0,1,0,0
3200,19,10,25,0,0,1,0,0,0,0,0
3201,46,13,40,7688,1,0,0,0,0,1,1
3202,39,10,45,0,1,1,0,0,0,0,0
3203,22,10,50,0,1,1,0,0,0,0,0
3204,30,9,40,0,0,1,0,0,0,0,0
3205,40,11,32,0,0,1,0,0,0,0,0
3206,43,13,40,3325,1,1,0,0,0,0,0
3207,37,3,36,0,1,0,0,0,0,1,0
3208,23,12,20,0,1,0,0,1,0,0,0
3209,39,12,59,0,1,1,0,0,0,0,0
3210,54,14,40,0,1,0,0,0,0,1,0
3211,46,10,60,0,1,0,0,0,0,1,0
3212,20,10,40,0,0,0,0,1,0,0,0
3213,50,13,50,0,0,0,0,0,0,1,1
3214,17,6,15,0,0,0,0,1,0,0,0
3215,36,9,40,0,1,0,0,0,0,1,0
3216,37,9,45,0,1,0,0,0,0,1,0
3217,53,9,38,0,0,1,0,0,0,0,0
3218,50,9,40,0,1,0,0,0,0,1,1
3219,38,9,40,0,1,0,0,0,0,1,0
3220,63,9,32,0,1,0,0,0,0,1,0
3221,53,9,50,0,1,0,0,0,0,1,1
3222,23,10,50,0,1,1,0,0,0,0,0
3223,20,9,43,0,1,1,0,0,0,0,0
3224,46,10,40,0,1,0,0,0,0,1,1
3225,28,6,40,0,1,0,1,0,0,0,0
3226,59,14,50,0,1,1,0,0,0,0,0
3227,41,13,40,0,1,0,0,0,0,1,1
3228,33,1,40,0,1,0,0,0,0,1,0
3229,56,8,40,0,1,0,0,0,0,1,0
3230,50,9,55,15024,1,0,0,0,0,1,1
3231,31,13,50,0,0,1,0,0,0,0,0
3232,41,11,50,0,1,0,0,1,0,0,0
3233,38,13,40,7688,0,0,0,0,0,1,1
3234,25,12,40,0,0,0,0,1,0,0,0
3235,49,13,40,0,0,0,0,0,1,0,0
3236,39,10,40,0,1,0,0,1,0,0,0
3237,21,10,25,0,0,0,0,1,0,0,0
3238,35,13,40,0,1,0,0,0,0,1,0
3239,38,9,40,0,1,0,0,0,0,1,1
3240,55,4,20,0,0,0,0,0,1,0,0
3241,31,9,55,0,1,1,0,0,0,0,0
3242,17,7,20,0,1,0,0,1,0,0,0
3243,31,13,50,7298,1,0,0,0,0,1,1
3244,25,13,40,0,1,1,0,0,0,0,0
3245,39,14,55,0,1,0,0,0,0,1,1
3246,50,4,40,0,1,0,0,0,0,1,0
3247,38,13,20,0,0,0,0,0,0,1,1
3248,50,10,60,0,1,0,0,0,0,1,0
3249,63,6,40,0,1,0,0,0,0,1,0
3250,31,9,50,0,1,0,0,0,0,1,0
3251,23,13,40,0,0,0,0,1,0,0,0
3252,18,10,20,0,1,0,0,1,0,0,0
3253,43,13,48,0,0,0,0,0,1,0,0
3254,34,10,50,0,1,0,0,0,0,1,1
3255,18,7,35,0,1,0,0,1,0,0,0
3256,46,9,40,4386,1,0,0,0,0,1,1
3257,35,13,40,0,0,0,0,0,1,0,1
3258,46,14,38,0,0,1,0,0,0,0,0
3259,59,11,40,7298,1,0,0,0,0,1,1
3260,31,4,30,0,0,1,0,0,0,0,0
3261,27,9,37,0,0,0,0,0,1,0,0
3262,41,14,40,0,1,0,0,0,0,1,0
3263,42,9,40,0,1,0,0,1,0,0,0
3264,55,13,40,0,1,0,0,0,0,1,1
3265,44,9,40,0,0,1,0,0,0,0,0
3266,26,13,50,0,0,1,0,0,0,0,0
3267,36,11,40,0,0,0,0,0,0,1,1
3268,69,5,35,1424,1,0,0,0,0,1,0
3269,33,10,40,0,0,0,0,0,1,0,0
3270,30,11,40,0,1,0,0,0,0,1,0
3271,35,9,16,0,0,0,0,0,0,1,1
3272,25,13,40,0,0,1,0,0,0,0,1
3273,21,10,40,0,1,0,0,1,0,0,0
3274,18,7,15,0,1,0,1,0,0,0,0
3275,35,10,60,0,1,0,0,0,0,1,1
3276,20,9,50,0,1,0,0,0,0,1,0
3277,26,14,40,5013,1,0,0,0,0,1,0
3278,46,13,40,0,1,0,0,0,0,1,0
3279,31,13,36,0,0,0,0,0,1,0,0
3280,40,15,40,5178,1,0,0,0,0,1,1
3281,40,9,52,0,0,0,0,0,1,0,0
3282,31,13,40,0,0,1,0,0,0,0,0
3283,32,16,40,0,1,0,0,0,0,1,0
3284,23,10,40,0,1,0,0,1,0,0,0
3285,25,14,40,0,1,1,0,0,0,0,0
3286,37,10,50,0,1,0,0,0,0,1,0
3287,18,10,20,0,0,0,0,1,0,0,0
3288,55,9,38,0,0,1,0,0,0,0,0
3289,52,5,40,0,0,0,0,0,1,0,0
3290,26,9,40,0,0,0,0,1,0,0,0
3291,37,10,40,0,1,1,0,0,0,0,1
3292,39,9,45,0,0,0,0,0,1,0,0
3293,62,13,40,0,0,1,0,0,0,0,1
3294,47,9,45,0,1,0,0,0,0,1,1
3295,51,13,40,0,1,0,0,0,0,1,1
3296,55,9,40,0,0,0,0,0,1,0,0
3297,30,9,35,0,1,0,0,0,0,1,0
3298,59,10,36,0,1,0,0,0,0,1,0
3299,45,6,65,0,1,0,0,0,0,1,0
3300,52,10,45,15024,1,0,0,0,0,1,1
3301,21,9,20,0,1,0,0,1,0,0,0
3302,31,9,55,0,1,0,0,0,0,1,0
3303,29,10,40,0,1,0,0,1,0,0,0
3304,24,9,40,0,1,0,0,0,0,1,0
3305,17,6,24,0,1,0,0,1,0,0,0
3306,47,9,40,0,0,1,0,0,0,0,0
3307,46,10,50,0,1,0,0,0,0,1,1
3308,34,6,44,0,1,1,0,0,0,0,0
3309,63,8,40,0,1,0,0,0,0,1,0
3310,21,10,25,0,1,0,0,1,0,0,0
3311,18,9,36,0,1,0,1,0,0,0,0
3312,49,16,50,0,1,0,0,0,0,1,1
3313,81,9,20,0,0,1,0,0,0,0,0
3314,36,12,40,0,1,0,0,0,0,1,1
3315,47,9,40,0,1,0,0,0,0,1,1
3316,36,14,50,0,1,0,0,0,0,1,1
3317,39,11,60,0,1,0,0,0,0,1,0
3318,46,13,35,0,0,1,0,0,0,0,0
3319,43,10,40,0,0,0,0,0,0,1,1
3320,39,13,35,0,0,0,0,0,1,0,0
3321,29,10,40,0,0,1,0,0,0,0,0
3322,23,9,16,0,0,0,0,1,0,0,0
3323,57,6,43,0,1,0,0,0,0,1,0
3324,38,9,42,0,0,0,0,0,1,0,0
3325,25,13,40,0,0,0,0,1,0,0,0
3326,39,10,40,0,1,0,0,0,0,1,0
3327,24,10,40,0,1,1,0,0,0,0,0
3328,56,14,44,0,1,0,0,0,0,1,1
3329,39,8,40,0,0,1,0,0,0,0,0
3330,23,11,60,0,0,0,0,0,1,0,0
3331,67,9,16,3273,0,1,0,0,0,0,0
3332,41,13,50,0,1,1,0,0,0,0,0
3333,24,13,50,0,0,0,0,1,0,0,0
3334,51,13,40,10520,1,1,0,0,0,0,1
3335,30,9,60,0,0,1,0,0,0,0,0
3336,47,9,40,15024,1,0,0,0,0,1,1
3337,56,9,32,0,1,1,0,0,0,0,0
3338,51,9,38,0,1,1,0,0,0,0,0
3339,57,10,55,0,1,0,0,0,0,1,0
3340,34,10,40,0,0,0,0,0,1,0,0
3341,24,13,40,0,1,1,0,0,0,0,0
3342,57,9,40,0,1,0,0,0,0,1,0
3343,38,9,40,0,1,0,0,0,0,1,1
3344,23,9,40,0,0,1,0,0,0,0,0
3345,35,4,40,0,1,0,0,0,0,1,0
3346,58,9,52,0,1,0,0,0,0,1,0
3347,68,16,60,0,1,0,0,0,0,1,1
3348,43,10,40,0,1,0,0,0,0,1,1
3349,17,7,20,0,0,0,0,1,0,0,0
3350,53,16,50,7688,1,0,0,0,0,1,1
3351,37,16,99,0,1,0,0,0,0,1,1
3352,63,9,40,0,1,0,0,0,0,1,1
3353,31,10,50,0,1,0,0,0,1,0,0
3354,29,9,40,0,1,0,0,0,0,1,0
3355,43,10,40,0,1,0,0,0,0,1,1
3356,27,15,65,0,0,1,0,0,0,0,1
3357,25,9,32,0,1,0,1,0,0,0,0
3358,28,9,40,0,0,1,0,0,0,0,0
3359,54,9,35,0,0,0,0,0,1,0,0
3360,31,10,32,0,0,0,0,1,0,0,0
3361,23,10,48,0,1,1,0,0,0,0,0
3362,19,13,30,0,0,0,0,1,0,0,0
3363,61,9,40,22040,0,0,0,0,0,1,0
3364,27,11,36,0,0,0,0,0,0,1,1
3365,19,10,20,0,0,0,0,1,0,0,0
3366,25,9,35,0,0,1,0,0,0,0,0
3367,40,10,48,0,1,0,0,0,0,1,1
3368,53,7,37,0,0,1,0,0,0,0,0
3369,32,13,45,0,1,1,0,0,0,0,0
3370,72,16,25,0,1,0,0,0,0,1,1
3371,61,4,40,0,1,0,0,0,0,1,0
3372,42,9,40,0,1,0,0,0,0,1,0
3373,17,6,20,1055,0,0,0,1,0,0,0
3374,73,9,16,0,1,0,0,0,0,1,0
3375,41,10,40,0,1,1,0,0,0,0,0
3376,23,10,20,0,0,0,0,1,0,0,0
3377,23,9,40,0,0,1,0,0,0,0,0
3378,65,11,15,0,1,0,0,0,0,1,0
3379,45,9,50,0,0,0,0,0,0,1,0
3380,52,13,40,7688,1,0,0,0,0,1,1
3381,24,13,27,0,0,0,0,1,0,0,0
3382,23,11,40,0,1,0,0,0,0,1,0
3383,30,10,40,0,0,0,0,1,0,0,0
3384,26,13,40,0,1,1,0,0,0,0,0
3385,37,9,56,0,1,0,0,0,1,0,0
3386,17,9,40,0,1,0,0,1,0,0,0
3387,31,9,40,0,1,0,0,0,0,1,0
3388,52,9,40,0,0,0,1,0,0,0,0
3389,63,13,27,0,1,1,0,0,0,0,0
3390,27,9,60,0,0,1,0,0,0,0,0
3391,31,5,40,3137,1,0,0,0,0,1,0
3392,71,9,35,0,0,1,0,0,0,0,0
3393,35,13,60,0,1,0,0,0,0,1,0
3394,44,9,38,0,0,0,0,0,0,1,0
3395,36,14,40,0,1,0,0,0,0,1,0
3396,22,13,20,0,0,0,1,0,0,0,0
3397,32,9,48,0,1,0,0,0,0,1,0
3398,30,13,40,0,0,0,0,0,1,0,0
3399,25,10,40,0,0,0,0,1,0,0,0
3400,76,4,12,0,0,1,0,0,0,0,0
3401,41,9,40,0,1,1,0,0,0,0,0
3402,26,4,40,0,1,0,0,0,0,1,0
3403,45,8,40,0,1,0,0,0,0,1,0
3404,32,10,40,0,0,0,0,0,1,0,0
3405,22,9,40,0,1,1,0,0,0,0,0
3406,39,13,40,0,1,0,0,0,0,1,1
3407,63,13,40,0,1,1,0,0,0,0,0
3408,23,12,40,0,0,0,0,0,1,0,0
3409,61,6,40,0,1,0,0,0,0,1,0
3410,31,11,40,0,1,0,0,0,0,1,0
3411,25,5,45,0,1,0,0,0,0,1,0
3412,33,9,40,1055,0,0,0,1,0,0,0
3413,39,9,36,0,0,0,0,0,0,1,0
3414,53,13,40,0,0,0,0,0,0,1,0
3415,26,13,40,0,0,1,0,0,0,0,0
3416,21,10,32,0,1,0,0,1,0,0,0
3417,18,9,40,0,1,0,0,1,0,0,0
3418,34,13,60,15024,1,0,0,0,0,1,1
3419,44,14,40,7688,1,0,0,0,0,1,1
3420,31,9,50,0,1,0,0,1,0,0,0
3421,44,9,40,0,1,0,0,0,0,1,1
3422,42,15,60,0,1,0,0,0,0,1,1
3423,43,9,44,0,1,0,0,0,0,1,0
3424,33,13,38,7688,1,0,0,0,0,1,1
3425,21,10,30,0,0,0,0,1,0,0,0
3426,30,9,40,0,1,0,0,0,0,1,1
3427,55,9,60,0,1,0,0,0,0,1,0
3428,57,10,40,0,0,1,0,0,0,0,0
3429,37,9,50,0,1,1,0,0,0,0,0
3430,32,9,40,0,1,0,0,0,0,1,1
3431,62,13,60,0,1,0,0,0,0,1,1
3432,31,13,40,0,1,1,0,0,0,0,1
3433,51,13,50,0,1,0,0,0,0,1,1
3434,37,14,45,0,0,0,0,0,1,0,0
3435,45,3,38,0,1,0,0,0,0,1,0
3436,47,10,40,0,1,0,0,0,0,1,0
3437,75,7,30,0,1,0,0,0,0,1,0
3438,43,14,50,0,1,0,0,0,0,1,0
3439,39,12,60,7688,1,0,0,0,0,1,1
3440,30,13,40,0,1,0,0,0,0,1,1
3441,27,3,40,0,1,0,1,0,0,0,0
3442,44,9,40,0,1,0,0,0,0,1,0
3443,53,14,35,0,0,1,0,0,0,0,1
3444,40,13,40,0,1,0,0,0,0,1,0
3445,18,7,20,0,0,0,0,1,0,0,0
3446,33,13,40,0,1,0,0,0,0,1,0
3447,20,9,40,0,1,0,0,1,0,0,0
3448,38,10,50,0,1,0,0,0,0,1,0
3449,48,9,35,0,0,1,0,0,0,0,0
3450,46,9,40,0,1,0,0,0,0,1,0
3451,51,9,40,0,1,0,0,0,0,1,0
3452,35,9,30,0,0,0,1,0,0,0,0
3453,24,4,40,0,1,0,1,0,0,0,0
3454,30,10,50,0,1,1,0,0,0,0,0
3455,70,9,30,0,1,0,0,0,0,1,0
3456,26,9,44,0,1,0,0,0,0,1,0
3457,34,9,40,0,1,0,0,0,0,1,0
3458,46,9,40,0,1,0,0,0,0,1,1
3459,70,9,5,0,0,0,0,0,0,1,0
3460,37,10,40,0,1,0,0,0,0,1,0
3461,36,10,35,0,0,0,0,0,1,0,0
3462,23,5,40,0,0,0,1,0,0,0,0
3463,28,9,40,0,1,0,0,0,0,1,0
3464,44,10,50,0,1,0,0,0,0,1,1
3465,58,9,30,3325,1,1,0,0,0,0,0
3466,53,10,60,0,1,0,0,0,0,1,1
3467,23,10,40,0,1,0,0,0,0,1,0
3468,26,9,40,0,1,1,0,0,0,0,0
3469,34,14,50,0,0,1,0,0,0,0,0
3470,43,7,40,0,1,0,0,0,0,1,0
3471,22,10,20,0,1,0,1,0,0,0,0
3472,41,10,50,7298,1,0,0,0,0,1,1
3473,36,9,40,0,1,0,0,0,0,1,0
3474,41,13,20,0,0,0,0,0,0,1,0
3475,27,9,40,4416,1,1,0,0,0,0,0
3476,42,10,60,0,1,0,0,0,0,1,0
3477,27,11,35,0,0,0,0,1,0,0,0
3478,41,9,40,0,1,0,0,1,0,0,0
3479,32,13,40,0,0,0,1,0,0,0,1
3480,21,10,20,0,1,0,0,1,0,0,0
